Area,CD19 (Opal 480) Mean,CD19_Mean,CD3 (Opal 540) Mean,CD3_Mean,CD68 (Opal 520) Mean,CD68_Mean,CD8 (Opal 650) Mean,CD8_Mean,CK (Opal 780) Mean,CK_Mean,Dapi (DAPI) Mean,IER3 (Opal 620) Mean,Ki67 (Opal 690) Mean,cell_id,cell_type_FlowSOM_QC,cell_type_auto_int,cell_type_inform_int,cell_type_manual_int,pStat3 (Opal 570) Mean,sample_id_int,tsne_1,tsne_2
89,0,0,0.11,0,2.56,0.202,0.227,0,0.405,0.418,5.931,0.172,0.055,3279,5,5,6,5,0.116,9,36.33,25.7119
83,0,0,0.116,0,0.508,0,0.192,0,0.372,0.474,4.789,0.126,0.049,3286,5,5,6,5,0.086,9,-49.3368,-11.4841
229,0,0,0.143,0,0.843,4.42E-05,0.47,0.023,0.31,0.465,4.091,0.181,0.119,3289,5,5,6,5,0.074,9,-5.08786,-24.902
295,0,0,0.125,0,1.644,0.035,0.246,0,0.476,0.617,4.346,0.167,0.023,3293,5,5,6,5,0.076,9,38.8651,-3.25074
509,0,0,0.103,0,1.237,0.001,0.227,0,0.266,0.241,8.275,0.101,0.045,3298,5,5,6,5,0.064,9,23.1335,-3.62102
168,0,0,0.136,0,0.509,0,0.212,0,0.371,0.444,6.512,0.113,0.025,3301,5,5,6,5,0.076,9,-49.6854,-11.8848
215,0,0,0.118,0,0.556,0,0.224,0,0.326,0.35,7.12,0.143,0.019,3302,5,5,6,5,0.065,9,-45.4556,-11.0545
96,0,0,0.141,0,0.719,0,0.207,0,0.372,0.325,5.316,0.115,0.033,3327,5,5,6,5,0.072,9,-15.0165,-29.6911
149,0,0,0.18,0,0.644,9.17E-05,1.518,0.23,0.475,0.6,4.809,0.218,0.081,3334,3,3,6,5,0.094,9,6.96884,37.5057
97,0,0,0.114,0,0.836,0,0.233,0,0.338,0.242,7.645,0.147,0.05,3348,5,5,6,5,0.045,9,4.11443,-15.5525
167,0,0,0.106,0,0.594,0,0.224,0,0.392,0.333,5.011,0.142,0.016,3349,5,5,6,5,0.069,9,-22.7335,-39.1961
119,0,0,0.058,0,7.468,0.502,0.752,0.079,0.251,0.055,5.557,0.051,0.109,3354,4,4,6,4,0.182,9,60.6376,6.12972
52,0,0,0.095,0,0.633,0,0.196,0,0.327,0.29,6.262,0.101,0.025,3361,5,5,6,5,0.071,9,-23.0811,-7.98584
101,0,0,0.103,0,0.536,0,0.756,0.063,0.432,0.444,5.174,0.115,0.087,3364,5,5,6,5,0.084,9,-5.60649,24.0367
110,0,0,0.108,0,0.563,0,0.237,0,0.482,0.304,5.391,0.145,0.016,3366,5,5,6,5,0.071,9,-30.1071,-36.1271
235,0,0,0.092,0,0.389,0,0.184,0,0.268,0.159,5.71,0.123,0.023,3367,5,5,6,5,0.047,9,-54.0146,10.6522
107,0,0,0.125,0,0.56,0,0.254,0,0.292,0.237,10.52,0.115,0.417,3368,5,5,6,5,0.082,9,-28.4774,-1.3711
76,0,0,0.093,0,0.555,0,0.289,0,0.304,0.267,7.338,0.082,0.832,3375,5,5,6,5,0.071,9,-44.5958,-13.5524
178,0,0,0.089,0,0.557,0.0002358,0.189,0,0.29,0.207,7.811,0.081,0.035,3377,5,5,6,5,0.062,9,-25.1548,-2.48567
46,0,0,0.071,0,3.553,0.058,0.261,0,0.305,0.311,4.943,0.06,0.194,3380,5,5,6,5,0.126,9,44.5598,39.1235
28,0,0,0.125,0,0.577,0,0.207,0,0.293,0.585,7.627,0.09,0.134,3383,5,5,6,5,0.101,9,-25.9406,-4.61911
45,0,0,0.066,0,6.67,0.293,0.242,0,0.26,0.015,5.008,0.033,0.202,3390,4,4,6,6,0.165,9,63.3628,11.4974
48,0,0,0.129,0,0.483,0,0.279,0,0.264,0.301,5.561,0.254,2.031,3391,5,5,6,5,0.064,9,-52.9135,1.86896
30,0,0,0.135,0,0.39,0,0.203,0,0.353,0.847,6.734,0.1,0.208,3393,5,5,6,5,0.102,9,-58.0926,-5.91511
33,0,0,0.125,0,0.697,0,0.267,0,0.237,0.181,7.273,0.061,1.63,3396,5,5,6,5,0.069,9,-9.53241,-0.845626
79,0,1.60E-05,0.099,0,0.683,0,0.304,0,0.407,0.538,6.473,0.194,2.039,3401,5,5,6,5,0.092,9,-19.3498,-30.8849
59,0,0,0.166,0,0.555,0,0.2,0,0.24,0.15,8.404,0.15,0.074,3402,5,5,6,5,0.091,9,-31.2236,-4.68378
38,0,0,0.085,0,13.524,0.609,0.296,0,0.219,0.059,7.862,0.032,0.723,3412,4,4,6,4,0.194,9,60.3714,-20.6562
39,0,0,0.122,0,0.822,0,0.668,0.045,0.357,0.811,9.025,0.093,0.052,3418,5,5,6,5,0.107,9,-0.152045,26.623
51,0,0,0.101,0,0.85,0,0.17,0,0.267,0.116,5.796,0.096,0.029,3419,5,5,6,5,0.075,9,4.88415,-8.95946
59,0,0,0.142,0,0.73,0.003,0.229,0,0.291,0.156,5.33,0.09,0.044,3420,5,5,6,5,0.05,9,-6.45327,-11.9077
30,0,0,0.159,0,0.611,0,0.192,0,0.235,0.163,5.317,0.085,0.034,3422,5,5,6,5,0.093,9,-19.5714,0.109423
62,0,0,0.112,0,0.926,0,0.264,0,0.34,0.305,5.105,0.273,0.038,3430,5,5,6,5,0.07,9,7.90984,-12.204
45,0,0,0.077,0,0.715,0,0.198,0,0.361,0.371,4.914,0.127,0.051,3431,5,5,6,5,0.075,9,-14.5466,-28.9655
31,0,0,0.105,0,0.894,0,0.192,0,0.252,0.332,6.232,0.09,0.05,3436,5,5,6,5,0.053,9,6.63101,-8.23771
99,0,6.38E-05,0.122,0,0.715,0,0.297,0,0.317,0.319,6.35,0.122,3.051,3437,5,5,6,5,0.069,9,-5.18594,-14.0489
59,0,0,0.112,0,0.698,0,0.255,0,0.233,0.235,5.586,0.131,0.069,3438,5,5,6,5,0.085,9,-9.35565,-1.27508
37,0,0,0.138,0,0.638,0,0.207,0,0.321,0.64,5.833,0.126,0.393,3440,5,5,6,5,0.063,9,-22.8994,-21.7083
61,0,0,0.21,0,0.546,0,0.21,0,0.224,0.111,4.95,0.176,0.265,3442,5,5,6,5,0.076,9,-33.0928,-4.61975
39,0,0,0.113,0,0.684,0,0.277,0,0.368,0.575,12.406,0.114,0.031,3443,5,5,6,5,0.119,9,-18.6482,-28.8005
57,0,0,0.052,0,2.867,0.164,0.22,0,0.274,0.209,6.826,0.097,0.053,3448,5,5,6,5,0.084,9,39.1521,29.6335
78,0,0,0.118,0,1.616,0.028,0.311,1.62E-05,0.436,0.684,3.977,0.309,0.022,3449,5,5,6,5,0.078,9,40.2493,-6.3252
62,0,0,0.063,0,8.86,0.54,0.228,0,0.242,0.124,6.345,0.032,0.105,3452,4,4,6,4,0.129,9,61.4509,-3.7814
113,0,0,0.092,0,3.133,0.129,0.266,0,0.389,0.352,7.969,0.086,0.014,3461,5,5,6,5,0.137,9,39.6369,34.5485
39,0,0,0.258,0,0.469,0,0.227,0,0.304,0.138,6.105,0.105,0.097,3462,5,5,6,5,0.093,9,-40.1613,-2.10119
58,0,0,0.058,0,1.735,0.007,3.237,0.658,0.167,0.0001674,7.905,0.066,0.324,3464,3,3,6,6,0.153,9,16.2678,47.6744
32,0,0,0.121,0,1.442,0.0009773,0.338,0,0.338,0.38,6.763,0.399,2.422,3471,5,5,6,5,0.066,9,35.64,-12.3
53,0,0,0.17,0,0.605,0,0.282,0,0.242,0.182,7.959,0.164,0.035,3472,5,5,6,5,0.087,9,-20.2469,-7.84678
32,0,0,0.101,0,0.555,0,0.258,0,0.377,0.545,6.149,0.102,0.025,3476,5,5,6,5,0.094,9,-34.2171,-34.7482
34,0,0,0.125,0,3.949,0.225,0.222,0,0.271,0.189,12.707,0.07,0.151,3485,5,4,6,5,0.096,9,51.3677,37.9529
33,0,0,0.095,0,0.515,0,0.289,0,0.305,0.237,6.324,0.085,0.135,3487,5,5,6,5,0.077,9,-47.1168,-14.7126
76,0,0,0.113,0,0.615,0,0.206,0,0.288,0.247,9.202,0.096,0.029,3489,5,5,6,5,0.08,9,-16.7872,-4.02728
53,0,0,0.118,0,0.273,0,0.199,0,0.328,0.291,6.295,0.099,0.474,3491,5,5,6,5,0.068,9,-56.9756,15.3563
27,0,0,0.163,0,0.436,0,0.281,0,0.4,0.651,7.619,0.096,1.388,3498,5,5,6,5,0.091,9,-54.3349,-16.0631
60,0,0,0.113,0,0.543,0,0.254,0,0.237,0.248,9.647,0.069,0.541,3504,5,5,6,5,0.07,9,-27.0292,2.09434
57,0,0,0.169,0,0.728,0.0003929,0.261,0,0.408,0.545,7.602,0.206,0.032,3508,5,5,6,5,0.12,9,-4.17916,-30.0693
66,0.001,0,0.162,0,3.475,0.08,0.281,0,0.303,0.46,8.493,0.131,0.108,7,5,5,6,5,0.078,10,43.6189,38.6305
88,0.001,0,0.102,0,0.348,0,0.221,0,0.251,0.308,4.009,0.116,0.032,10,5,5,6,5,0.077,10,-54.7279,12.9223
86,0.002,0.0001346,0.082,0,0.287,0,0.247,0,0.188,0.185,3.573,0.049,0.03,11,5,5,6,5,0.097,10,-51.7979,16.9897
214,0,0,0.11,0,0.589,0,0.252,0,0.366,0.6,2.639,0.127,0.026,12,5,5,6,5,0.086,10,-26.2345,-13.7437
118,0,0,0.118,0,0.635,0,0.214,0,0.315,0.491,4.136,0.177,0.037,13,5,5,6,5,0.095,10,-23.1208,-9.20046
53,0.005,0,0.182,0,0.634,0,0.283,0,0.311,0.514,11.022,0.106,0.031,18,5,5,6,5,0.171,10,-22.9594,-17.217
122,0,0,0.128,0,0.577,0,0.225,0,0.276,0.461,5.16,0.149,0.044,19,5,5,6,5,0.07,10,-27.0693,-2.81172
100,0,0,0.165,0,0.566,0,0.316,0,0.593,0.66,2.973,0.208,0.792,20,5,5,6,5,0.079,10,16.3808,-50.0158
139,0,0,0.136,0,0.604,0,0.357,0,0.45,0.541,3.58,0.215,0.069,26,5,5,6,5,0.095,10,-34.0005,-32.5369
128,0,0,0.116,0,0.799,0,0.23,0,0.271,0.229,3.802,0.096,0.033,28,5,5,6,5,0.08,10,-0.823412,-8.13382
66,0,0,0.11,0,1.024,0,0.444,0,0.753,0.566,3.801,0.16,0.076,30,5,5,6,5,0.169,10,33.6793,-34.8194
178,0.002,0,0.149,0,0.637,0,0.25,0,0.426,0.786,3.06,0.139,0.065,34,5,5,6,5,0.077,10,-22.1382,-34.2317
111,0,0,0.105,0,0.434,0,0.176,0,0.314,0.433,3.668,0.073,0.025,36,5,5,6,5,0.058,10,-53.88,-4.363
69,0,0,0.163,0,0.511,0,0.252,0,0.273,0.123,4.398,0.159,0.162,39,5,5,6,5,0.095,10,-34.3144,0.0279398
47,0,0,0.206,0,0.371,0,0.215,0,0.35,0.468,7.56,0.113,0.036,40,5,5,6,5,0.074,10,-59.7414,-5.85032
64,0,0,0.153,0,0.642,0,0.248,0,0.395,0.735,6.215,0.176,0.04,41,5,5,6,5,0.062,10,-23.7641,-26.3144
145,0.002,0,0.112,0,2.171,0.007,0.168,0,0.22,0.286,2.313,0.054,0.028,44,5,5,6,5,0.068,10,38.474,16.125
113,0,0,0.135,0,1.984,0.004,0.187,0,0.248,0.223,5.17,0.07,0.062,45,5,5,6,5,0.054,10,36.9155,12.4073
107,0,0,0.105,0,0.197,0,0.204,0,0.193,0.253,5.184,0.079,0.041,50,5,5,6,5,0.029,10,-55.6053,19.7142
93,0,0,0.154,0,0.563,0,0.232,0,0.289,0.372,5.315,0.104,0.037,54,5,5,6,5,0.115,10,-29.4351,-6.57729
165,0,0,0.135,0,0.866,0,0.231,0,0.289,0.481,4.287,0.122,0.043,60,5,5,6,5,0.06,10,4.52305,-13.2984
72,0,0,0.125,0,0.425,0,0.188,0,0.208,0.115,10.193,0.059,0.062,66,5,5,6,5,0.065,10,-48.591,10.1004
57,0,2.22E-05,0.136,0,0.511,0,0.226,0,0.223,0.155,9.15,0.106,0.048,104,5,5,6,5,0.074,10,-43.4072,3.25647
166,0,0,0.118,0,0.631,0,0.214,0,0.297,0.183,5.541,0.094,0.032,111,5,5,6,5,0.06,10,-15.4357,-4.4421
182,0.001,0,0.076,0,0.574,0,0.182,0,0.215,0.121,2.721,0.057,0.034,112,5,5,6,5,0.06,10,-22.8581,1.18821
120,0,0,0.102,0,0.247,0,0.124,0,0.141,0.151,5.669,0.041,0.031,116,5,5,6,5,0.027,10,-48.9196,32.3792
47,0,0,0.107,0,0.71,0,0.166,0,0.307,0.499,7.04,0.112,0.031,129,5,5,6,5,0.089,10,-8.49413,-7.67195
92,0,0,0.152,0,0.611,0,0.18,0,0.312,0.463,7.669,0.093,0.07,131,5,5,6,5,0.094,10,-27.3045,-8.92844
90,0,0,0.206,0,0.525,0,0.291,0,0.423,0.355,9.678,0.138,0.063,145,5,5,6,5,0.468,10,-38.8944,-24.7406
102,0,0,0.182,0,0.659,1.86E-05,0.228,0,0.336,0.463,6.767,0.19,0.05,157,5,5,6,5,0.188,10,-23.2167,-21.28
113,0,7.09E-05,0.227,0,1.018,0.008,0.217,0,0.338,0.499,8.379,0.178,0.04,161,5,5,6,5,0.488,10,14.516,-11.6835
121,0,0,0.174,0.0001045,0.841,0.0005506,0.245,0,0.419,0.469,4.344,0.101,0.022,168,5,5,6,5,0.131,10,4.34667,-26.6411
124,0,0,0.16,0,0.986,0.0005005,0.297,0,0.479,0.545,9.417,0.229,0.046,173,5,5,6,5,0.203,10,23.4186,-28.3418
71,0,0,0.173,0,1.324,0.041,0.257,0,0.351,0.458,9.488,0.106,0.206,175,5,5,6,5,0.322,10,27.6657,-5.80117
167,0,0,0.147,0,0.719,0.0004449,0.189,0,0.552,0.233,3.954,0.101,0.03,178,5,5,6,5,0.037,10,0.688541,-47.7129
65,0,0,0.248,0,0.851,0.011,0.197,0,0.292,0.33,7.022,0.138,0.097,180,5,5,6,5,0.241,10,2.78415,-10.8228
78,0,0,0.177,0,0.362,0,0.182,0,0.262,0.357,7.053,0.094,0.043,195,5,5,6,5,0.146,10,-57.2122,11.0013
69,0,0,0.221,0,0.709,0,0.236,0,0.418,0.77,5.614,0.195,0.04,198,5,5,6,5,0.191,10,-7.23539,-32.1915
246,0.004,3.58E-05,0.066,0,0.409,0,0.196,0,0.302,0.46,2.258,0.086,0.042,202,5,5,6,5,0.101,10,-54.7343,-3.77561
93,0,0,0.093,0,0.515,0,0.173,0,0.234,0.32,3.911,0.074,0.026,208,5,5,6,5,0.063,10,-46.4574,3.76688
114,0.007,0.0003063,0.104,0,0.367,0,0.23,1.11E-05,0.27,0.476,6.002,0.108,0.04,209,5,5,6,5,0.148,10,-55.0657,11.8068
174,0,0,0.148,0,0.411,0,0.279,0,0.444,0.5,2.096,0.131,0.032,210,5,5,6,5,0.071,10,-52.8321,-19.6079
81,0,0,0.104,0,0.597,0,0.189,0,0.335,0.561,4.583,0.098,0.055,212,5,5,6,5,0.086,10,-24.4365,-7.63436
87,0,0,0.112,0,1.083,0,0.272,0,0.356,0.509,4.931,0.113,0.04,213,5,5,6,5,0.133,10,18.731,-12.4017
78,0,0,0.188,0,0.884,0,0.252,0,0.409,0.606,3.857,0.12,0.108,226,5,5,6,5,0.149,10,11.294,-28.9169
78,0,0,0.123,0,0.514,0,0.275,0,0.484,0.663,3.46,0.228,0.014,229,5,5,6,5,0.086,10,-43.2487,-30.5696
76,0.003,1.66E-05,0.115,0,4.357,0.102,0.269,0,0.235,0.475,5.912,0.115,0.06,237,5,5,6,5,0.24,10,55.7115,35.127
155,0.002,8.17E-06,0.148,0,0.559,0.007,0.298,1.63E-05,0.242,0.296,2.312,0.072,0.075,240,5,5,6,5,0.073,10,-28.4764,2.5553
85,0,0,0.27,0,1.031,0.001,0.313,0,0.208,0.333,6.795,0.077,0.096,241,5,5,6,5,0.093,10,10.6843,6.50855
167,0,0,0.175,0,0.44,0,0.255,0,0.265,0.396,2.72,0.11,1.111,264,5,5,6,5,0.065,10,-40.0096,1.94409
105,0,0,0.201,0,0.919,0.0003171,0.276,0,0.272,0.112,3.511,0.091,0.025,277,5,5,6,5,0.184,10,9.58899,-10.4523
64,0.001,0,0.262,0,1.142,3.95E-05,0.248,0,0.307,0.416,8.988,0.144,0.024,283,5,5,6,5,0.267,10,21.5657,-8.16527
106,0.001,0,0.17,0,1.387,0,0.237,0,0.522,0.49,2.848,0.206,0.073,286,5,5,6,5,0.068,10,32.6216,-10.2284
107,0,0,0.174,0,8.278,0.291,0.246,0,0.413,0.7,7.175,0.068,0.042,300,5,5,6,5,0.389,10,61.8374,-0.293526
256,0.002,6.76E-05,0.087,0,1.45,0.003,0.225,0,0.194,0.104,3.404,0.058,0.157,301,5,5,6,5,0.076,10,28.8288,0.147435
284,0.001,4.46E-06,0.097,0,0.872,8.89E-05,0.264,0,0.304,0.503,2.772,0.101,0.168,304,5,5,6,5,0.079,10,6.24776,-11.3851
199,0.002,4.76E-05,0.142,0,0.497,0,0.309,0,0.265,0.2,8.027,0.137,0.051,318,5,5,6,5,0.105,10,-53.181,1.41833
107,0.001,0,0.159,0,0.751,0,0.281,0,0.323,0.446,4.105,0.101,0.054,323,5,5,6,5,0.096,10,-4.82607,-20.9999
136,0,0,0.127,0,0.662,0,0.268,0,0.387,0.577,2.672,0.134,0.071,334,5,5,6,5,0.088,10,-19.271,-29.1863
161,0,0,0.136,0,0.95,3.91E-05,0.31,0,0.364,0.48,3.351,0.094,0.129,338,5,5,6,5,0.08,10,18.5298,-27.2281
264,0,0,0.104,0,0.835,7.74E-05,0.242,0,0.241,0.268,2.934,0.065,0.245,345,5,5,6,5,0.08,10,0.558827,-6.9125
249,0,0,0.138,0,0.639,0,0.297,0,0.308,0.364,7.876,0.16,0.139,358,5,5,6,5,0.077,10,-20.132,-10.0163
120,0,0,0.163,0,0.701,0,0.387,0,0.411,0.648,5.571,0.203,0.085,362,5,5,6,5,0.11,10,-9.2295,-26.1243
97,0,0,0.105,0,0.534,0,0.304,0,0.212,0.17,7.502,0.071,0.064,364,5,5,6,5,0.076,10,-27.9516,3.68333
343,0.002,4.05E-05,0.12,0,0.403,0,0.262,0,0.3,0.336,7.937,0.103,0.043,368,5,5,6,5,0.095,10,-57.176,-0.658502
235,0,0,0.074,0,0.98,0.0002026,0.276,0,0.193,0.321,2.474,0.067,0.115,373,5,5,6,5,0.147,10,9.20721,-5.07662
107,0,0,0.136,0,0.564,0,0.249,0,0.247,0.154,11.84,0.101,0.058,374,5,5,6,5,0.099,10,-26.5715,1.93339
239,0,0,0.062,0,0.291,0,0.194,0,0.229,0.187,2.898,0.048,0.023,376,5,5,6,5,0.066,10,-55.4291,17.2767
145,0.002,0.0001219,0.163,0,0.427,0,0.249,0,0.281,0.356,11.821,0.125,0.05,382,5,5,6,5,0.119,10,-55.8608,5.47413
297,0,0,0.049,0,0.374,0,0.221,0,0.215,0.226,2.454,0.07,0.144,386,5,5,6,5,0.089,10,-51.5752,12.1775
256,0,1.48E-05,0.118,0,0.567,0,0.344,0,0.309,0.498,6.03,0.15,1.098,391,5,5,6,5,0.115,10,-46.2201,-16.4336
227,0,0,0.155,0,0.666,0.0004437,0.288,0,0.245,0.238,8.86,0.146,0.058,392,5,5,6,5,0.109,10,-10.6345,1.39832
224,0,0,0.158,0,0.755,0,0.347,0,0.454,0.811,6.1,0.182,0.871,394,5,5,6,5,0.095,10,-0.462748,-31.7533
420,0.002,6.57E-05,0.088,0,0.443,0,0.22,0,0.196,0.146,7.015,0.084,0.041,401,5,5,6,5,0.072,10,-49.1042,8.55572
316,0,0,0.06,0,4.641,0.191,0.192,0,0.158,0.138,4.595,0.031,0.041,402,5,4,6,5,0.143,10,58.649,32.6757
160,0.001,2.76E-05,0.165,0,1.603,0.062,0.303,0,0.207,0.119,7.714,0.151,0.055,403,5,5,6,5,0.117,10,33.4328,1.82898
120,0,0,0.123,0,0.503,0,0.334,0,0.449,0.699,4.414,0.206,0.04,404,5,5,6,5,0.098,10,-51.5351,-19.2231
450,0.001,0,0.106,0,0.486,0.0001491,0.216,0,0.309,0.422,5.538,0.124,0.041,406,5,5,6,5,0.069,10,-49.9968,-6.6719
196,0,0,0.174,0,1.101,0.0003733,0.24,6.45E-06,0.235,0.14,6.463,0.213,0.034,413,5,5,6,5,0.083,10,17.7435,-5.51443
351,0,0,0.172,0,0.601,0,0.259,0,0.352,0.522,5.996,0.122,0.043,418,5,5,6,5,0.098,10,-25.1657,-17.2248
94,0.018,0.000179,0.124,0,7.219,0.417,0.349,0,0.204,0.452,8.447,0.057,0.059,422,4,4,6,6,0.131,10,62.5409,7.42788
130,0,9.73E-06,0.116,0,2.165,0.024,0.228,0,0.188,0.349,6.17,0.067,0.04,426,5,5,6,5,0.064,10,38.5866,16.0091
150,0,0,0.187,0,0.492,0,0.284,0,0.336,0.545,5.265,0.134,0.041,431,5,5,6,5,0.083,10,-42.2546,-17.3912
544,0.001,0,0.112,0,2.805,0.106,0.246,0,0.228,0.208,9.407,0.065,0.045,433,5,5,6,5,0.085,10,39.416,28.9804
126,0,0,0.109,0,0.583,1.00E-05,0.213,0,0.294,0.487,7.306,0.114,0.03,435,5,5,6,5,0.09,10,-25.6136,-4.7114
187,0,0,0.137,0,0.646,5.39E-05,0.216,0,0.24,0.186,7.486,0.102,0.041,437,5,5,6,5,0.083,10,-16.3761,-1.22952
255,0.012,0.0001758,0.101,0,0.258,0,0.173,0,0.138,0.155,6.75,0.055,0.037,447,5,5,6,5,0.082,10,-43.4148,33.5907
234,0.004,5.40E-05,0.158,0,0.293,5.41E-06,0.308,0,0.148,0.137,3.125,0.056,0.081,448,5,5,6,5,0.029,10,-33.6916,36.2967
219,0,0,0.132,0,0.739,0,0.245,0,0.327,0.556,7.552,0.125,0.037,455,5,5,6,5,0.076,10,-5.10791,-12.3973
402,0,1.57E-05,0.108,0,0.649,0,0.24,0,0.308,0.42,6.481,0.183,0.041,459,5,5,6,5,0.071,10,-13.8774,-3.86494
391,0,0,0.08,0,0.374,0,0.232,0,0.203,0.259,5.722,0.066,0.034,460,5,5,6,5,0.089,10,-51.0944,12.7107
122,0.002,6.22E-05,0.164,0,0.484,0,0.264,0,0.302,0.492,6.393,0.132,0.07,461,5,5,6,5,0.147,10,-48.4704,-13.4147
399,0.002,4.75E-05,0.15,0,0.527,0,0.249,0,0.27,0.323,6.87,0.129,0.052,463,5,5,6,5,0.103,10,-29.9264,0.409928
236,0,0,0.117,0,0.402,0,0.292,0,0.266,0.334,8.41,0.09,0.034,468,5,5,6,5,0.072,10,-56.9033,2.00248
360,0.001,0,0.133,0,0.415,0,0.227,0,0.251,0.249,6.652,0.16,0.032,472,5,5,6,5,0.059,10,-53.7701,6.73437
656,0,0,0.143,0,0.862,0.004,0.275,0,0.267,0.315,9.085,0.145,0.048,475,5,5,6,5,0.077,10,3.89047,-6.9671
241,0.003,6.28E-05,0.117,0,0.567,0,0.217,0,0.243,0.352,3.825,0.098,0.041,479,5,5,6,5,0.069,10,-22.9406,2.11416
176,0.001,0,0.182,0.0002783,0.68,0.001,0.263,0,0.15,0.156,3.074,0.063,1.024,481,5,5,6,5,0.061,10,-15.6916,17.7976
329,0,0,0.099,0,0.385,0,0.201,0,0.278,0.348,5.532,0.09,0.03,483,5,5,6,5,0.119,10,-54.5788,10.6276
81,0,0,0.781,0.237,0.663,0,0.634,0.003,0.107,1.21E-05,13.243,0.06,0.497,488,2,2,6,6,0.17,10,-3.94193,43.7486
327,0,0,0.124,0,1.489,0.002,0.216,0,0.258,0.252,6.217,0.089,0.382,489,5,5,6,5,0.078,10,30.8712,-0.766733
177,0,0,0.217,0,6.068,0.272,0.399,0,0.138,0.045,19.769,0.073,0.165,490,4,4,6,6,0.208,10,62.8749,16.9416
201,0.009,0.0001601,0.132,0,0.414,0,0.276,6.30E-06,0.179,0.231,7.952,0.083,0.061,496,5,5,6,5,0.086,10,-50.1089,13.6341
183,0,0,0.124,0,0.567,0,0.216,0,0.278,0.357,6.341,0.134,0.039,498,5,5,6,5,0.047,10,-27.0274,-2.43051
211,0,0,0.113,0,0.426,0,0.223,0,0.263,0.191,3.937,0.15,0.046,499,5,5,6,5,0.057,10,-53.3226,6.451
168,0,7.53E-06,0.138,0,0.509,0,0.226,0,0.188,0.2,8.376,0.126,0.051,500,5,5,6,5,0.107,10,-43.096,5.31902
458,0.001,5.52E-06,0.13,0,0.754,5.24E-05,0.253,0,0.308,0.343,7.049,0.124,0.031,503,5,5,6,5,0.069,10,-4.38816,-12.2214
412,0.001,1.23E-05,0.127,0,0.677,0,0.241,0,0.278,0.409,6.075,0.119,0.042,505,5,5,6,5,0.079,10,-11.6433,-3.07014
132,0.003,0,0.095,0,0.66,0,0.382,9.60E-06,0.219,0.217,4.293,0.057,0.744,512,5,5,6,5,0.076,10,-9.3321,3.13154
238,0.002,2.93E-05,0.186,0,0.388,0,0.275,0,0.181,0.377,10.884,0.1,0.057,513,5,5,6,5,0.186,10,-41.148,11.4201
231,0,0,0.116,0,0.409,0,0.18,0,0.305,0.384,6.884,0.094,0.031,517,5,5,6,5,0.078,10,-54.8973,-3.66516
56,0,0,0.122,0,0.439,0,0.301,0,0.205,0.108,7.715,0.07,0.056,520,5,5,6,5,0.1,10,-54.8164,3.06628
246,0,0,0.117,0,2.547,0.048,0.204,0,0.176,0.142,4.824,0.053,0.06,525,5,5,6,5,0.069,10,40.7694,23.5276
107,0,0,0.157,0,0.411,0,0.265,0,0.278,0.618,8.999,0.181,0.058,530,5,5,6,5,0.104,10,-55.928,5.17938
182,0,0,0.105,0,0.381,0,0.194,0,0.248,0.292,5.908,0.069,0.023,533,5,5,6,5,0.087,10,-53.6438,11.6452
248,0,0,0.143,0,0.406,0,0.235,0,0.257,0.296,6.192,0.203,0.181,535,5,5,6,5,0.061,10,-54.6793,6.60795
364,0.001,1.39E-05,0.131,0,0.553,0,0.268,0,0.272,0.344,6.934,0.152,0.035,536,5,5,6,5,0.082,10,-28.2439,1.3801
236,0,0,0.108,0,0.627,0,0.251,0,0.294,0.311,6.669,0.145,0.035,538,5,5,6,5,0.067,10,-17.9943,-4.49639
84,0,0,0.171,0,0.583,0,0.254,0,0.3,0.225,9.075,0.107,0.04,541,5,5,6,5,0.127,10,-29.4447,-7.44283
222,0,0,0.1,0,1.007,0.016,0.23,0,0.199,0.181,8.378,0.072,0.475,542,5,5,6,5,0.078,10,10.1699,-5.92888
158,0,0,0.13,0,0.386,0,0.192,0,0.152,0.133,9.609,0.066,0.041,548,5,5,6,5,0.04,10,-47.8732,13.682
219,0,0,0.135,0,0.89,0.003,0.291,0,0.227,0.265,3.6,0.099,0.058,549,5,5,6,5,0.06,10,4.84497,-6.29809
182,0,0,0.114,0,0.589,0.0005989,0.233,0,0.247,0.316,7.034,0.113,0.048,551,5,5,6,5,0.07,10,-21.4375,2.30844
236,0.001,0,0.784,0.12,0.837,0.0007645,0.393,0.002,0.098,0,10.488,0.072,0.084,553,2,2,6,6,0.08,10,-3.03772,44.2395
197,0,2.56E-05,0.135,0,0.688,0,0.525,0.005,0.323,0.532,4.089,0.166,0.04,557,5,5,6,5,0.058,10,-7.01083,25.2009
148,0,0,0.133,0,0.397,0,0.277,0,0.18,0.176,10.578,0.098,0.049,558,5,5,6,5,0.091,10,-50.2069,13.6938
446,0,0,0.113,0,5.887,0.296,0.29,0,0.252,0.339,6.449,0.097,0.122,561,4,4,6,5,0.143,10,63.2846,18.6346
52,0,0,0.149,0,0.393,0,0.192,0,0.215,0.199,5.042,0.104,0.032,565,5,5,6,5,0.127,10,-49.0378,12.6335
228,0,0,0.11,0,0.762,0,0.202,0,0.278,0.359,6.123,0.109,0.055,567,5,5,6,5,0.091,10,-3.48161,-8.45167
