original,Gaussian_blur_2.0,Gaussian_blur_4.0,Entropy_2_64,Entropy_2_128,Entropy_2_256,class
0,0.124079,0.134176,0.591673,0.591673,0.591673,'class 1'
1,0.447035,0.311379,0.918296,0.918296,0.918296,'class 1'
1,0.627444,0.387667,0.934068,1.165784,1.165784,'class 1'
1,0.660784,0.428111,0.934068,1.165784,1.165784,'class 1'
1,0.731049,0.416857,0.934068,1.165784,1.165784,'class 1'
1,0.541408,0.345548,0.811278,1.048841,1.048841,'class 1'
0,0.253969,0.232721,0.721928,0.963746,0.963746,'class 1'
0,0.09511,0.196468,0.721928,0.963746,0.963746,'class 1'
0,0.125266,0.153087,0.591673,0.591673,0.591673,'class 1'
1,0.249378,0.109253,0.276195,0.276195,0.276195,'class 1'
0,0.409833,0.284194,0.863121,0.863121,0.863121,'class 1'
1,0.525509,0.334881,0.863121,0.863121,0.863121,'class 1'
0,0.362291,0.353853,0.970951,1.20091,1.20091,'class 1'
0,0.319147,0.343093,0.934068,1.165784,1.165784,'class 1'
0,0.409012,0.296812,0.811278,1.048841,1.048841,'class 1'
1,0.358992,0.214376,0.702467,0.702467,0.702467,'class 1'
0,0.096171,0.23206,0.863121,0.863121,0.863121,'class 1'
0,0.145937,0.225913,0.863121,0.863121,0.863121,'class 1'
1,0.317523,0.205882,0.702467,0.702467,0.702467,'class 1'
0,0.124438,0.124246,0.591673,0.591673,0.591673,'class 1'
0,0.114737,0.151335,0.702467,0.702467,0.702467,'class 1'
0,0.181927,0.160425,0.702467,0.702467,0.702467,'class 1'
0,0.171182,0.13944,0.591673,0.591673,0.591673,'class 1'
0,0.228036,0.134427,0.453716,0.453716,0.453716,'class 1'
1,0.31706,0.184602,0.702467,0.702467,0.702467,'class 1'
0,0.296089,0.223813,0.791858,0.791858,0.791858,'class 1'
1,0.488209,0.23764,0.702467,0.702467,0.702467,'class 1'
1,0.419987,0.208148,0.702467,0.702467,0.702467,'class 1'
1,0.301713,0.156447,0.453716,0.453716,0.453716,'class 1'
0,0.249236,0.213415,0.791858,0.791858,0.791858,'class 1'
0,0.250162,0.261124,0.918296,0.918296,0.918296,'class 1'
1,0.441028,0.278898,0.918296,0.918296,0.918296,'class 1'
0,0.33764,0.245666,0.791858,0.791858,0.791858,'class 1'
0,0.129081,0.158293,0.702467,0.702467,0.702467,'class 1'
0,0.126642,0.215268,0.791858,0.791858,0.791858,'class 1'
0,0.238923,0.268746,0.918296,0.918296,0.918296,'class 1'
0,0.318411,0.288215,0.918296,0.918296,0.918296,'class 1'
0,0.244147,0.251024,0.918296,0.918296,0.918296,'class 1'
0,0.05755,0.107298,0.453716,0.453716,0.453716,'class 1'
0,0.119576,0.133577,0.453716,0.453716,0.453716,'class 1'
0,0.110065,0.168767,0.591673,0.591673,0.591673,'class 1'
0,0.181905,0.209031,0.791858,0.791858,0.791858,'class 1'
0,0.234435,0.230258,0.791858,0.791858,0.791858,'class 1'
0,0.074739,0.164875,0.591673,0.591673,0.591673,'class 1'
0,0.141086,0.213607,0.791858,0.791858,0.791858,'class 1'
1,0.425561,0.265928,0.791858,0.791858,0.791858,'class 1'
1,0.503577,0.282668,0.863121,0.863121,0.863121,'class 1'
0,0.239355,0.238367,0.863121,0.863121,0.863121,'class 1'
0,0.130493,0.145583,0.591673,0.591673,0.591673,'class 1'
0,0.073498,0.166308,0.702467,0.702467,0.702467,'class 1'
0,0.033639,0.183216,0.702467,0.702467,0.702467,'class 1'
0,0.135363,0.223976,0.60984,0.856996,0.856996,'class 1'
1,0.344196,0.281436,0.811278,1.048841,1.048841,'class 1'
0,0.415164,0.314099,0.811278,1.048841,1.048841,'class 1'
1,0.44289,0.296087,0.863121,0.863121,0.863121,'class 1'
0,0.290665,0.244255,0.791858,0.791858,0.791858,'class 1'
0,0.135627,0.192858,0.702467,0.702467,0.702467,'class 1'
0,0.089605,0.219352,0.863121,0.863121,0.863121,'class 1'
0,0.332887,0.255129,0.702467,0.702467,0.702467,'class 1'
1,0.529439,0.263837,0.702467,0.702467,0.702467,'class 1'
0,0.228321,0.21643,0.791858,0.791858,0.791858,'class 1'
0,0.176442,0.181261,0.702467,0.702467,0.702467,'class 1'
1,0.426374,0.240141,0.702467,0.702467,0.702467,'class 1'
0,0.290478,0.255968,0.791858,0.791858,0.791858,'class 1'
0,0.095019,0.255418,0.811278,1.048841,1.048841,'class 1'
0,0.178567,0.285785,0.721928,0.963746,0.963746,'class 1'
0,0.477513,0.343157,0.811278,1.048841,1.048841,'class 1'
1,0.5873,0.374805,0.881291,1.11552,1.11552,'class 1'
1,0.51275,0.348044,0.934068,1.165784,1.165784,'class 1'
0,0.246071,0.282719,0.863121,0.863121,0.863121,'class 1'
0,0.229148,0.240386,0.60984,0.856996,0.856996,'class 1'
0,0.085082,0.233036,0.863121,0.863121,0.863121,'class 1'
0,0.192151,0.238197,0.863121,0.863121,0.863121,'class 1'
1,0.389606,0.236577,0.791858,0.791858,0.791858,'class 1'
0,0.177264,0.197182,0.702467,0.702467,0.702467,'class 1'
0,0.031865,0.170245,0.60984,0.856996,0.856996,'class 1'
0,0.251582,0.264013,0.721928,0.963746,0.963746,'class 1'
1,0.610355,0.333758,0.881291,1.11552,1.11552,'class 1'
1,0.531461,0.34202,0.863121,0.863121,0.863121,'class 1'
0,0.276293,0.318646,0.881291,1.11552,1.11552,'class 1'
0,0.306886,0.32263,0.811278,1.048841,1.048841,'class 1'
2,0.628259,0.361305,0.881291,1.11552,1.11552,'class 1'
0,0.570277,0.385558,0.881291,1.11552,1.11552,'class 1'
0,0.371378,0.358732,0.881291,1.11552,1.11552,'class 1'
0,0.14586,0.292375,0.985228,0.985228,0.985228,'class 1'
1,0.48293,0.285832,0.721928,0.963746,0.963746,'class 1'
0,0.150871,0.248846,0.811278,1.048841,1.048841,'class 1'
0,0.121892,0.22585,0.702467,0.702467,0.702467,'class 1'
0,0.244296,0.219555,0.702467,0.702467,0.702467,'class 1'
0,0.125395,0.198426,0.791858,0.791858,0.791858,'class 1'
0,0.067484,0.162657,0.468996,0.722858,0.722858,'class 1'
0,0.1368,0.232532,0.721928,0.963746,0.963746,'class 1'
0,0.414492,0.32553,0.881291,1.11552,1.11552,'class 1'
1,0.598366,0.386255,0.934068,1.165784,1.165784,'class 1'
0,0.533681,0.380019,0.934068,1.165784,1.165784,'class 1'
1,0.384794,0.33376,0.881291,1.11552,1.11552,'class 1'
0,0.240756,0.306743,0.721928,0.963746,0.963746,'class 1'
0,0.369664,0.320444,0.721928,0.963746,0.963746,'class 1'
1,0.488814,0.342437,0.811278,1.048841,1.048841,'class 1'
1,0.450851,0.335541,0.934068,1.165784,1.165784,'class 1'
0,0.308048,0.290535,0.863121,0.863121,0.863121,'class 1'
0,0.508186,0.297841,0.60984,0.856996,0.856996,'class 1'
0,0.142953,0.253217,0.721928,0.963746,0.963746,'class 1'
0,0.134635,0.221756,0.791858,0.791858,0.791858,'class 1'
1,0.312973,0.222825,0.591673,0.591673,0.591673,'class 1'
0,0.249059,0.224733,0.791858,0.791858,0.791858,'class 1'
0,0.188743,0.208975,0.702467,0.702467,0.702467,'class 1'
1,0.264463,0.193612,0.702467,0.702467,0.702467,'class 1'
0,0.188534,0.208823,0.468996,0.722858,0.722858,'class 1'
0,0.358317,0.265047,0.60984,0.856996,0.856996,'class 1'
2,0.623445,0.335379,0.811278,1.048841,1.048841,'class 1'
0,0.533789,0.373653,0.934068,1.165784,1.165784,'class 1'
1,0.50501,0.354139,0.881291,1.11552,1.11552,'class 1'
0,0.292407,0.296624,0.791858,0.791858,0.791858,'class 1'
0,0.088777,0.250827,0.811278,1.048841,1.048841,'class 1'
0,0.095672,0.245783,0.721928,0.963746,0.963746,'class 1'
0,0.197556,0.267396,0.811278,1.048841,1.048841,'class 1'
0,0.344644,0.284127,0.791858,0.791858,0.791858,'class 1'
1,0.384886,0.270543,0.811278,1.048841,1.048841,'class 1'
0,0.150519,0.243305,0.811278,1.048841,1.048841,'class 1'
0,0.080943,0.224207,0.702467,0.702467,0.702467,'class 1'
0,0.239451,0.241077,0.702467,0.702467,0.702467,'class 1'
1,0.374073,0.263236,0.863121,0.863121,0.863121,'class 1'
0,0.301002,0.255768,0.863121,0.863121,0.863121,'class 1'
0,0.193624,0.228576,0.791858,0.791858,0.791858,'class 1'
0,0.181807,0.219896,0.60984,0.856996,0.856996,'class 1'
1,0.359081,0.246161,0.468996,0.722858,0.722858,'class 1'
0,0.36329,0.285352,0.721928,0.963746,0.963746,'class 1'
0,0.297895,0.304393,0.811278,1.048841,1.048841,'class 1'
1,0.394106,0.284578,0.811278,1.048841,1.048841,'class 1'
0,0.18773,0.235107,0.791858,0.791858,0.791858,'class 1'
0,0.074249,0.190715,0.702467,0.702467,0.702467,'class 1'
0,0.120906,0.177044,0.453716,0.453716,0.453716,'class 1'
0,0.084296,0.190254,0.791858,0.791858,0.791858,'class 1'
0,0.220337,0.230661,0.591673,0.591673,0.591673,'class 1'
0,0.082509,0.23488,0.918296,0.918296,0.918296,'class 1'
0,0.147448,0.26818,0.918296,0.918296,0.918296,'class 1'
0,0.404709,0.300458,0.863121,0.863121,0.863121,'class 1'
1,0.473054,0.288175,0.791858,0.791858,0.791858,'class 1'
0,0.192449,0.239798,0.863121,0.863121,0.863121,'class 1'
0,0.079222,0.202068,0.791858,0.791858,0.791858,'class 1'
0,0.135805,0.197082,0.468996,0.722858,0.722858,'class 1'
0,0.089577,0.20947,0.721928,0.963746,0.963746,'class 1'
0,0.124972,0.217663,0.721928,0.963746,0.963746,'class 1'
0,0.240124,0.206297,0.591673,0.591673,0.591673,'class 1'
0,0.120429,0.174295,0.702467,0.702467,0.702467,'class 1'
0,0.124449,0.141891,0.591673,0.591673,0.591673,'class 1'
0,0.190272,0.245924,0.702467,0.702467,0.702467,'class 1'
0,0.270235,0.294937,0.881291,1.11552,1.11552,'class 1'
1,0.49999,0.326338,0.811278,1.048841,1.048841,'class 1'
1,0.496631,0.30013,0.811278,1.048841,1.048841,'class 1'
0,0.184248,0.234521,0.702467,0.702467,0.702467,'class 1'
0,0.073646,0.180486,0.702467,0.702467,0.702467,'class 1'
0,0.125641,0.156757,0.453716,0.453716,0.453716,'class 1'
0,0.068995,0.150002,0.591673,0.591673,0.591673,'class 1'
0,0.12464,0.147975,0.591673,0.591673,0.591673,'class 1'
1,0.426666,0.301587,0.811278,1.048841,1.048841,'class 1'
0,0.517871,0.327476,0.811278,1.048841,1.048841,'class 1'
0,0.293362,0.288265,0.721928,0.963746,0.963746,'class 1'
0,0.088313,0.218151,0.811278,1.048841,1.048841,'class 1'
0,0.130665,0.165007,0.591673,0.591673,0.591673,'class 1'
0,0.285802,0.199325,0.702467,0.702467,0.702467,'class 1'
0,0.197936,0.209526,0.863121,0.863121,0.863121,'class 1'
0,0.084524,0.183742,0.791858,0.791858,0.791858,'class 1'
0,0.021022,0.154818,0.702467,0.702467,0.702467,'class 1'
0,0.069245,0.161221,0.591673,0.591673,0.591673,'class 1'
0,0.280661,0.200659,0.591673,0.591673,0.591673,'class 1'
1,0.42524,0.230418,0.791858,0.791858,0.791858,'class 1'
0,0.182496,0.172477,0.702467,0.702467,0.702467,'class 1'
1,0.316129,0.198018,0.791858,0.791858,0.791858,'class 1'
0,0.239553,0.189731,0.591673,0.591673,0.591673,'class 1'
0,0.069465,0.169693,0.591673,0.591673,0.591673,'class 1'
0,0.031848,0.179165,0.791858,0.791858,0.791858,'class 1'
0,0.193485,0.225773,0.791858,0.791858,0.791858,'class 1'
1,0.440689,0.270381,0.918296,0.918296,0.918296,'class 1'
0,0.446778,0.272162,0.791858,0.791858,0.791858,'class 1'
0,0.280413,0.176279,0.591673,0.591673,0.591673,'class 1'
1,0.414786,0.191665,0.591673,0.591673,0.591673,'class 1'
0,0.176594,0.186824,0.702467,0.702467,0.702467,'class 1'
0,0.079062,0.198566,0.791858,0.791858,0.791858,'class 1'
0,0.193913,0.237951,0.791858,0.791858,0.791858,'class 1'
0,0.31189,0.274356,0.918296,0.918296,0.918296,'class 1'
1,0.477294,0.275201,0.863121,0.863121,0.863121,'class 1'
1,0.482076,0.229973,0.702467,0.702467,0.702467,'class 1'
1,0.367861,0.167799,0.591673,0.591673,0.591673,'class 1'
0,0.182877,0.183683,0.702467,0.702467,0.702467,'class 1'
0,0.187509,0.20714,0.791858,0.791858,0.791858,'class 1'
1,0.383992,0.237953,0.791858,0.791858,0.791858,'class 1'
0,0.239755,0.251648,0.863121,0.863121,0.863121,'class 1'
0,0.193072,0.237778,0.863121,0.863121,0.863121,'class 1'
0,0.182946,0.198778,0.702467,0.702467,0.702467,'class 1'
0,0.078068,0.150554,0.791858,0.791858,0.791858,'class 1'
0,0.223605,0.1889,0.702467,0.702467,0.702467,'class 1'
1,0.477092,0.21767,0.591673,0.591673,0.591673,'class 1'
0,0.224397,0.216343,0.702467,0.702467,0.702467,'class 1'
0,0.047065,0.195002,0.918296,0.918296,0.918296,'class 1'
0,0.07963,0.16798,0.702467,0.702467,0.702467,'class 1'
0,0.12444,0.129515,0.591673,0.591673,0.591673,'class 1'
0,0.171471,0.144452,0.591673,0.591673,0.591673,'class 1'
1,0.373577,0.173342,0.591673,0.591673,0.591673,'class 1'
0,0.176314,0.173488,0.702467,0.702467,0.702467,'class 1'
0,0.079781,0.16214,0.702467,0.702467,0.702467,'class 1'
0,0.228356,0.151908,0.453716,0.453716,0.453716,'class 1'
1,0.300914,0.128072,0.453716,0.453716,0.453716,'class 1'
0,0.057341,0.096231,0.453716,0.453716,0.453716,'class 1'
0,0.125439,0.121483,0.453716,0.453716,0.453716,'class 1'
0,0.068356,0.128309,0.591673,0.591673,0.591673,'class 1'
0,0.124358,0.130906,0.591673,0.591673,0.591673,'class 1'
1,0.300915,0.132943,0.453716,0.453716,0.453716,'class 1'
0,0.227707,0.116525,0.453716,0.453716,0.453716,'class 1'
0,0.022274,0.092972,0.453716,0.453716,0.453716,'class 1'
0,0.015137,0.099495,0.591673,0.591673,0.591673,'class 1'
0,0.053686,0.105331,0.276195,0.276195,0.276195,'class 1'
0,0.119195,0.110603,0.453716,0.453716,0.453716,'class 1'
0,0.063373,0.098877,0.453716,0.453716,0.453716,'class 1'
0,0.119095,0.102986,0.453716,0.453716,0.453716,'class 1'
0,0.053677,0.103783,0.276195,0.276195,0.276195,'class 1'
0,0.015517,0.106443,0.591673,0.591673,0.591673,'class 1'
0,0.027075,0.114343,0.591673,0.591673,0.591673,'class 1'
0,0.021353,0.109671,0.591673,0.591673,0.591673,'class 1'
1,0.301005,0.132346,0.453716,0.453716,0.453716,'class 1'
0,0.124188,0.13171,0.591673,0.591673,0.591673,'class 1'
0,0.068376,0.137664,0.591673,0.591673,0.591673,'class 1'
0,0.167398,0.157521,0.453716,0.453716,0.453716,'class 1'
0,0.176186,0.16668,0.468996,0.722858,0.722858,'class 1'
0,0.085345,0.159012,0.702467,0.702467,0.702467,'class 1'
0,0.135316,0.174887,0.702467,0.702467,0.702467,'class 1'
1,0.373606,0.210051,0.468996,0.722858,0.722858,'class 1'
1,0.471793,0.237344,0.60984,0.856996,0.856996,'class 1'
0,0.139989,0.177308,0.791858,0.791858,0.791858,'class 1'
0,0.115597,0.198795,0.702467,0.702467,0.702467,'class 1'
0,0.198436,0.235384,0.721928,0.963746,0.963746,'class 1'
0,0.446029,0.271582,0.60984,0.856996,0.856996,'class 1'
0,0.182937,0.211971,0.702467,0.702467,0.702467,'class 1'
0,0.0585,0.234326,0.881291,1.11552,1.11552,'class 1'
0,0.240036,0.261531,0.721928,0.963746,0.963746,'class 1'
0,0.285173,0.217517,0.702467,0.702467,0.702467,'class 1'
0,0.090745,0.22927,0.863121,0.863121,0.863121,'class 1'
0,0.129903,0.24073,0.811278,1.048841,1.048841,'class 1'
1,0.358261,0.205632,0.702467,0.702467,0.702467,'class 1'
0,0.249617,0.221478,0.791858,0.791858,0.791858,'class 1'
0,0.234344,0.225077,0.791858,0.791858,0.791858,'class 1'
0,0.233349,0.173245,0.591673,0.591673,0.591673,'class 1'
1,0.317331,0.194666,0.702467,0.702467,0.702467,'class 1'
0,0.074509,0.144036,0.591673,0.591673,0.591673,'class 1'
0,0.129459,0.156081,0.702467,0.702467,0.702467,'class 1'
0,0.135013,0.146647,0.702467,0.702467,0.702467,'class 1'
1,0.414756,0.169688,0.591673,0.591673,0.591673,'class 1'
0,0.25479,0.207839,0.791858,0.791858,0.791858,'class 1'
1,0.420238,0.207103,0.702467,0.702467,0.702467,'class 1'
0,0.186418,0.225241,0.863121,0.863121,0.863121,'class 1'
0,0.245449,0.241821,0.863121,0.863121,0.863121,'class 1'
0,0.23322,0.221217,0.863121,0.863121,0.863121,'class 1'
1,0.467802,0.262171,0.702467,0.702467,0.702467,'class 1'
1,0.487577,0.260733,0.791858,0.791858,0.791858,'class 1'
0,0.198036,0.218678,0.863121,0.863121,0.863121,'class 1'
0,0.399126,0.262019,0.791858,0.791858,0.791858,'class 1'
1,0.431275,0.249424,0.791858,0.791858,0.791858,'class 1'
0,0.223665,0.201865,0.702467,0.702467,0.702467,'class 1'
0,0.243683,0.211629,0.791858,0.791858,0.791858,'class 1'
0,0.18346,0.228564,0.863121,0.863121,0.863121,'class 1'
0,0.155714,0.209392,0.918296,0.918296,0.918296,'class 1'
0,0.124568,0.150632,0.591673,0.591673,0.591673,'class 1'
1,0.312348,0.184435,0.591673,0.591673,0.591673,'class 1'
0,0.238132,0.191479,0.702467,0.702467,0.702467,'class 1'
0,0.079782,0.167406,0.702467,0.702467,0.702467,'class 1'
0,0.073297,0.147425,0.702467,0.702467,0.702467,'class 1'
0,0.073648,0.156815,0.702467,0.702467,0.702467,'class 1'
0,0.228636,0.170601,0.453716,0.453716,0.453716,'class 1'
1,0.301355,0.17291,0.453716,0.453716,0.453716,'class 1'
1,0.420147,0.207286,0.702467,0.702467,0.702467,'class 1'
0,0.280911,0.19774,0.591673,0.591673,0.591673,'class 1'
0,0.07856,0.177096,0.791858,0.791858,0.791858,'class 1'
0,0.073887,0.175743,0.702467,0.702467,0.702467,'class 1'
0,0.135577,0.187839,0.702467,0.702467,0.702467,'class 1'
0,0.343212,0.248567,0.791858,0.791858,0.791858,'class 1'
1,0.533629,0.25886,0.791858,0.791858,0.791858,'class 1'
1,0.419988,0.228858,0.702467,0.702467,0.702467,'class 1'
0,0.135805,0.195466,0.702467,0.702467,0.702467,'class 1'
0,0.074759,0.199962,0.702467,0.702467,0.702467,'class 1'
1,0.389853,0.276017,0.863121,0.863121,0.863121,'class 1'
1,0.440818,0.291118,0.918296,0.918296,0.918296,'class 1'
0,0.307656,0.268682,0.863121,0.863121,0.863121,'class 1'
0,0.18784,0.225438,0.791858,0.791858,0.791858,'class 1'
0,0.080124,0.199931,0.702467,0.702467,0.702467,'class 1'
0,0.301413,0.32848,0.985228,0.985228,0.985228,'class 1'
0,0.364893,0.340226,0.958712,0.958712,0.958712,'class 1'
0,0.343461,0.309629,0.863121,0.863121,0.863121,'class 1'
0,0.135908,0.253633,0.918296,0.918296,0.918296,'class 1'
1,0.560151,0.358047,0.934068,1.165784,1.165784,'class 1'
0,0.525469,0.39413,0.985228,0.985228,0.985228,'class 1'
1,0.57038,0.373831,0.998364,0.998364,0.998364,'class 1'
1,0.436826,0.306019,0.863121,0.863121,0.863121,'class 1'
1,0.577323,0.359613,0.934068,1.165784,1.165784,'class 1'
1,0.705039,0.383206,0.958712,0.958712,0.958712,'class 1'
1,0.597363,0.345324,0.918296,0.918296,0.918296,'class 1'
0,0.306473,0.273541,0.811278,1.048841,1.048841,'class 1'
0,0.089086,0.181286,0.721928,0.963746,0.963746,'class 1'
0,0.238772,0.190434,0.702467,0.702467,0.702467,'class 1'
1,0.353648,0.187205,0.591673,0.591673,0.591673,'class 1'
0,0.243743,0.172741,0.702467,0.702467,0.702467,'class 1'
0,0.123959,0.111045,0.286397,0.548954,0.548954,'class 1'
1,0.35815,0.185966,0.468996,0.722858,0.722858,'class 1'
0,0.40472,0.242221,0.60984,0.856996,0.856996,'class 1'
0,0.348205,0.261221,0.721928,0.963746,0.963746,'class 1'
1,0.374299,0.249487,0.721928,0.963746,0.963746,'class 1'
0,0.346964,0.221202,0.702467,0.702467,0.702467,'class 1'
1,0.317061,0.189045,0.702467,0.702467,0.702467,'class 1'
0,0.182127,0.16606,0.702467,0.702467,0.702467,'class 1'
0,0.238834,0.155201,0.591673,0.591673,0.591673,'class 1'
1,0.306025,0.14406,0.591673,0.591673,0.591673,'class 1'
0,0.170981,0.122449,0.591673,0.591673,0.591673,'class 1'
2,0.668833,0.269065,0.60984,0.856996,0.856996,'class 1'
1,0.539193,0.288324,0.721928,0.963746,0.963746,'class 1'
0,0.270809,0.261269,0.811278,1.048841,1.048841,'class 1'
0,0.131658,0.211126,0.791858,0.791858,0.791858,'class 1'
0,0.166478,0.119532,0.453716,0.453716,0.453716,'class 1'
1,0.253789,0.103498,0.453716,0.453716,0.453716,'class 1'
0,0.280843,0.262933,0.721928,0.963746,0.963746,'class 1'
0,0.058098,0.102441,0.453716,0.453716,0.453716,'class 1'
0,0.119354,0.102841,0.453716,0.453716,0.453716,'class 1'
0,0.015127,0.09766,0.591673,0.591673,0.591673,'class 1'
0,0.063653,0.110871,0.453716,0.453716,0.453716,'class 1'
1,0.546239,0.334188,0.742488,1.125491,1.125491,'class 1'
1,0.545861,0.333287,0.742488,1.125491,1.125491,'class 1'
0,0.792368,0.420672,0.831474,1.206003,1.206003,'class 1'
2,0.835646,0.405003,0.831474,1.206003,1.206003,'class 1'
1,0.60617,0.328142,0.629249,1.023037,1.023037,'class 1'
2,0.794638,0.405249,0.831474,1.206003,1.206003,'class 1'
0,0.241707,0.264874,0.60984,0.856996,0.856996,'class 1'
0,0.310386,0.321418,0.831474,1.206003,1.206003,'class 1'
0,0.145047,0.209507,0.721928,0.963746,0.963746,'class 1'
0,0.142925,0.254012,0.721928,0.963746,0.963746,'class 1'
1,0.31264,0.187675,0.591673,0.591673,0.591673,'class 1'
0,0.347591,0.23662,0.702467,0.702467,0.702467,'class 1'
1,0.327989,0.235789,0.791858,0.791858,0.791858,'class 1'
0,0.135833,0.192886,0.702467,0.702467,0.702467,'class 1'
1,0.410067,0.231133,0.791858,0.791858,0.791858,'class 1'
0,0.399177,0.251386,0.791858,0.791858,0.791858,'class 1'
0,0.234623,0.225186,0.791858,0.791858,0.791858,'class 1'
0,0.078381,0.175292,0.791858,0.791858,0.791858,'class 1'
1,0.431383,0.244797,0.791858,0.791858,0.791858,'class 1'
1,0.429781,0.24934,0.863121,0.863121,0.863121,'class 1'
0,0.291459,0.222904,0.702467,0.702467,0.702467,'class 1'
0,0.178155,0.188731,0.591673,0.591673,0.591673,'class 1'
0,0.078381,0.170858,0.791858,0.791858,0.791858,'class 1'
0,0.182237,0.176361,0.702467,0.702467,0.702467,'class 1'
1,0.378568,0.185755,0.702467,0.702467,0.702467,'class 1'
0,0.280791,0.178531,0.591673,0.591673,0.591673,'class 1'
1,0.269636,0.157697,0.702467,0.702467,0.702467,'class 1'
1,0.42526,0.242453,0.791858,0.791858,0.791858,'class 1'
1,0.38389,0.227869,0.791858,0.791858,0.791858,'class 1'
0,0.197936,0.215269,0.863121,0.863121,0.863121,'class 1'
0,0.291558,0.214843,0.702467,0.702467,0.702467,'class 1'
1,0.419989,0.213495,0.702467,0.702467,0.702467,'class 1'
0,0.228111,0.198758,0.791858,0.791858,0.791858,'class 1'
0,0.228608,0.21438,0.791858,0.791858,0.791858,'class 1'
1,0.31603,0.208533,0.791858,0.791858,0.791858,'class 1'
0,0.239853,0.200546,0.591673,0.591673,0.591673,'class 1'
1,1.024887,0.911944,1.188376,1.407982,1.407982,'class 1'
1,0.965012,1.063174,1.086988,1.437181,1.437181,'class 1'
1,1.110416,1.213058,1.122114,1.68467,1.68467,'class 1'
1,1.529443,1.329597,1.467458,1.876655,1.876655,'class 1'
4,1.665598,1.355516,1.530493,2.034709,2.034709,'class 1'
0,1.09842,1.269459,1.54618,2.201079,2.201079,'class 1'
1,0.9254,1.100872,1.468091,2.081397,2.081397,'class 1'
0,0.895441,0.875355,1.312431,1.736392,1.736392,'class 1'
0,0.209546,0.440423,1.165784,1.165784,1.165784,'class 1'
0,0.38962,0.567608,1.20091,1.20091,1.20091,'class 1'
1,0.653895,0.709098,1.418026,1.418026,1.418026,'class 1'
1,0.82978,0.85099,1.26777,1.26777,1.26777,'class 1'
1,0.947163,0.995699,1.148835,1.148835,1.148835,'class 1'
1,1.057956,1.147175,1.189732,1.625379,1.625379,'class 1'
1,1.219818,1.28532,1.347223,1.87762,1.87762,'class 1'
0,1.228585,1.365014,1.54618,2.141788,2.141788,'class 1'
0,1.030186,1.354886,1.579434,2.226415,2.226415,'class 1'
0,1.272993,1.24863,1.5,2.165894,2.165894,'class 1'
4,1.578784,1.039136,1.351644,1.88141,1.88141,'class 1'
0,0.831577,0.741832,1.105014,1.548729,1.548729,'class 1'
0,0.251589,0.373551,0.856996,0.856996,0.856996,'class 1'
1,0.271912,0.324756,0.702467,0.702467,0.702467,'class 1'
0,0.158249,0.366296,1.048841,1.048841,1.048841,'class 1'
0,0.272359,0.469692,1.26777,1.26777,1.26777,'class 1'
1,0.582788,0.591891,1.378783,1.378783,1.378783,'class 1'
0,0.538534,0.706341,1.441167,1.441167,1.441167,'class 1'
0,0.683095,0.820821,1.26777,1.26777,1.26777,'class 1'
1,0.923417,0.950387,1.206003,1.206003,1.206003,'class 1'
1,1.072995,1.09757,1.322306,1.322306,1.322306,'class 1'
2,1.301164,1.250565,1.347223,1.87762,1.87762,'class 1'
2,1.63608,1.375776,1.548565,2.110596,2.110596,'class 1'
3,1.926086,1.427091,1.54618,2.201079,2.201079,'class 1'
3,1.8852,1.365984,1.52219,2.089245,2.089245,'class 1'
2,1.599202,1.174146,1.402081,1.992014,1.992014,'class 1'
1,0.877602,0.877803,1.323532,1.746435,1.746435,'class 1'
0,0.246936,0.557159,1.23616,1.453491,1.453491,'class 1'
0,0.039136,0.297416,0.856996,0.856996,0.856996,'class 1'
0,0.006428,0.133235,0.276195,0.276195,0.276195,'class 1'
0,0.488362,0.585688,1.23616,1.453491,1.453491,'class 1'
0,0.251891,0.425799,1.048841,1.048841,1.048841,'class 1'
0,0.234937,0.382178,0.863121,0.863121,0.863121,'class 1'
0,0.276713,0.451129,1.312744,1.312744,1.312744,'class 1'
0,0.578068,0.574658,1.312744,1.312744,1.312744,'class 1'
2,0.946353,0.682957,1.418026,1.418026,1.418026,'class 1'
0,0.677136,0.754289,1.441167,1.441167,1.441167,'class 1'
2,0.817849,0.82382,1.322306,1.322306,1.322306,'class 1'
1,0.988251,0.920995,1.378783,1.378783,1.378783,'class 1'
1,1.006578,1.044947,1.322306,1.322306,1.322306,'class 1'
0,1.166569,1.186092,1.312431,1.641154,1.641154,'class 1'
2,1.632354,1.32175,1.495538,1.873563,1.873563,'class 1'
3,1.917358,1.406565,1.579863,1.981404,1.981404,'class 1'
1,1.600788,1.392229,1.54618,2.141788,2.141788,'class 1'
0,1.090437,1.257224,1.565596,2.167124,2.167124,'class 1'
1,0.854512,1.020037,1.571542,2.069894,2.069894,'class 1'
0,0.558991,0.730789,1.406008,1.61525,1.61525,'class 1'
0,0.2621,0.452241,1.206003,1.206003,1.206003,'class 1'
0,0.068994,0.235825,0.722858,0.722858,0.722858,'class 1'
1,1.241436,0.977032,1.529428,1.932723,1.932723,'class 1'
4,1.793567,0.991919,1.438759,1.646442,1.646442,'class 1'
1,1.212841,0.865687,1.539491,1.742377,1.742377,'class 1'
0,0.473177,0.654994,1.278898,1.494193,1.494193,'class 1'
1,0.312245,0.49506,1.312744,1.312744,1.312744,'class 1'
0,0.31021,0.471548,0.863121,0.863121,0.863121,'class 1'
